temp,rain_1h,snow_1h,clouds_all,is_weekend,is_holiday,is_peak_hour,hour_sin,hour_cos,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,weather_main_grouped_Clouds,weather_main_grouped_Drizzle,weather_main_grouped_Fog,weather_main_grouped_Haze,weather_main_grouped_Mist,weather_main_grouped_Other,weather_main_grouped_Rain,weather_main_grouped_Snow,weather_main_grouped_Thunderstorm
-0.7782577891562975,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,0.36613775902241935,1.357009368875991,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.1983471377061499,-0.09612523755919114,-0.021783134943751507,-0.10896076434550651,0,0,0,-0.00044761977061585516,-1.4190632837091937,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.6505211877407976,-0.09612523755919114,-0.021783134943751507,-0.5226293503870434,1,0,0,1.2261709645184808,-0.7130161339483679,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-1.6271205930775074,1.495890357711231,-0.021783134943751507,1.183753567034296,0,0,0,-1.0019774999450717,0.991532470679084,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.9561423592695871,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,0.7077409500616916,1.2159405517373991,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.8086801440069457,-0.09612523755919114,-0.021783134943751507,1.183753567034296,1,0,0,0.7077409500616916,-1.2298785201124847,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.5805133644193703,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,0,0,1,1.4159295198939994,-0.006968984187542699,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
-2.0909007208724475,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,1,0,0,-0.00044761977061602863,1.4051253153341081,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.062200432547874024,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,1.367667639196875,0.3585079140093637,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.571823736072132,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,1.367667639196875,0.3585079140093637,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1.6453181010670064,-0.09612523755919114,-0.021783134943751507,-0.6260464968974275,1,0,0,0.3661377590224198,-1.3709473372510763,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.39546727181648483,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,0,0,0,-1.227066204059713,0.6990781655732827,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1.031783599222959,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,1,-1.0019774999450708,-1.0054704390541704,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.3694894722365396,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,1,-1.2270662040597127,-0.7130161339483689,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.714986679892037,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,1,-1.368562878738107,-0.37244588238444915,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.7369989309999093,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,1.2261709645184806,0.6990781655732827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8537592668074402,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,-0.7086361896029244,1.2159405517373985,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.4174850444500946,1.182501461004455,-0.021783134943751507,1.183753567034296,0,0,1,-1.368562878738107,-0.37244588238444915,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.534530426387821,-0.09612523755919114,-0.021783134943751507,-0.6260464968974275,0,0,1,-1.368562878738107,-0.37244588238444915,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
-0.8500787644655629,-0.09612523755919114,-0.021783134943751507,-0.6260464968974275,0,0,0,-1.4168247594352315,-0.0069689841875430454,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.7056727609182065,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,1,0,0,1.4159295198939994,-0.006968984187542699,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.5757837630184718,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,-0.00044761977061585516,-1.4190632837091937,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7461675661457734,-0.09612523755919114,-0.021783134943751507,1.183753567034296,1,0,0,1.0010822604038392,0.9915324706790843,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.4921963726053482,-0.09612523755919114,-0.021783134943751507,-1.1431322294493487,0,0,0,1.367667639196875,0.3585079140093637,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-2.392701627757126,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,0.7077409500616916,1.2159405517373991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.3519162548736328,-0.09612523755919114,-0.021783134943751507,1.183753567034296,1,0,0,-0.7086361896029234,-1.2298785201124849,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1.1272902153257058,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,0,0,1,-1.2270662040597127,-0.7130161339483689,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.03240236832381808,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,1,0,0,-1.2270662040597127,-0.7130161339483689,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.6842792789111932,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,1,1.4159295198939994,-0.006968984187542699,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.3230275274063648,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,1,0,0,0.7077409500616916,1.2159405517373991,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.1395150621868593,-0.09612523755919114,-0.021783134943751507,-0.6260464968974275,0,0,1,1.367667639196875,-0.37244588238444915,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.706436813847032,-0.09612523755919114,-0.021783134943751507,1.183753567034296,1,0,0,-1.4168247594352315,-0.0069689841875430454,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1.472642139153241,-0.09612523755919114,-0.021783134943751507,-0.10896076434550651,1,0,0,-0.00044761977061585516,-1.4190632837091937,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.9050905753407428,-0.09612523755919114,-0.021783134943751507,-0.10896076434550651,1,0,0,1.2261709645184808,-0.7130161339483679,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0.24404502960750352,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,-1.368562878738107,0.35850791400936316,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
-1.6026708993552048,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,0.7077409500616916,1.2159405517373991,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.875916801743279,-0.09612523755919114,-0.021783134943751507,1.183753567034296,1,0,0,-1.368562878738107,-0.37244588238444915,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.873145636158185,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,-1.0019774999450717,0.991532470679084,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.5207719521432919,-0.09612523755919114,-0.021783134943751507,-1.0138607963113684,0,0,1,-1.0019774999450708,-1.0054704390541704,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-2.6929744287841624,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,1,1.2261709645184808,-0.7130161339483679,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9523220946254765,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,1,0,0,-0.3670329985636515,-1.3709473372510768,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0.29752873462504514,1.182501461004455,-0.021783134943751507,1.183753567034296,1,0,0,-1.227066204059713,0.6990781655732827,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.1952854044651316,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,0.36613775902241935,1.357009368875991,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
-0.5864805040219784,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,0.3661377590224198,-1.3709473372510763,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.532996799004441,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,-0.00044761977061602863,1.4051253153341081,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.29920212431065,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,1,0,0,1.367667639196875,0.3585079140093637,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.9125913423267309,-0.09612523755919114,-0.021783134943751507,0.5115421147167988,0,0,1,-1.368562878738107,-0.37244588238444915,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0.638296340879644,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,1.367667639196875,0.3585079140093637,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.200779058794847,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,0.36613775902241935,1.357009368875991,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.2696277544395063,-0.09612523755919114,-0.021783134943751507,1.235462140289488,0,0,0,0.7077409500616916,1.2159405517373991,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.2779484046058658,-0.09612523755919114,-0.021783134943751507,0.5115421147167988,1,0,0,1.4159295198939994,-0.006968984187542699,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1.0394241285111805,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,0,0,0,-0.3670329985636515,-1.3709473372510768,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
-0.3840064778841569,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,1,1.367667639196875,-0.37244588238444915,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-0.1662513931698926,-0.09612523755919114,-0.021783134943751507,-1.0138607963113684,1,0,0,1.2261709645184808,-0.7130161339483679,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.271696218873062,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,1,-1.0019774999450708,-1.0054704390541704,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4466588180475583,-0.09612523755919114,-0.021783134943751507,0.5115421147167988,0,0,0,0.36613775902241935,1.357009368875991,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.6230152823032055,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,1.367667639196875,0.3585079140093637,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.7299826923382801,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,0.36613775902241935,1.357009368875991,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.6749708814631002,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,-1.0019774999450717,0.991532470679084,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-1.0731822196815761,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,1.367667639196875,0.3585079140093637,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.8507030550921507,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,1.2261709645184806,0.6990781655732827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5305648779157438,0.21726365914758486,-0.021783134943751507,0.8217935542479513,1,0,0,-1.0019774999450708,-1.0054704390541704,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-0.81875259438386,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,1.367667639196875,0.3585079140093637,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-1.9189888118875054,-0.09612523755919114,-0.021783134943751507,-0.10896076434550651,0,0,1,-1.0019774999450708,-1.0054704390541704,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.27537119968920637,-0.09612523755919114,-0.021783134943751507,-0.8328807899181959,0,0,0,1.0010822604038392,-1.0054704390541698,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0.5313289308445694,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,0,0,0,1.0010822604038392,0.9915324706790843,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
-0.6758746966941506,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,-0.7086361896029244,1.2159405517373985,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0.05051042273690063,-0.09612523755919114,-0.021783134943751507,-0.6260464968974275,0,0,1,-1.368562878738107,-0.37244588238444915,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
-0.3656692075924289,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,1,0,0,-1.368562878738107,0.35850791400936316,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.0909007208724475,-0.09612523755919114,-0.021783134943751507,-0.10896076434550651,0,0,0,-1.368562878738107,0.35850791400936316,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0.6589257699578359,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,1,-1.0019774999450708,-1.0054704390541704,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.974479629561311,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,0.7077409500616916,-1.2298785201124847,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1.1563242266209404,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,-0.3670329985636525,1.3570093688759906,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-2.3674878811060025,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,1.0010822604038392,-1.0054704390541698,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-2.1115301499506414,-0.09612523755919114,-0.021783134943751507,0.5115421147167988,1,0,0,-1.368562878738107,0.35850791400936316,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.4191529126099662,0.21726365914758486,-0.021783134943751507,1.183753567034296,0,0,1,-1.368562878738107,-0.37244588238444915,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5978015356520815,-0.09612523755919114,-0.021783134943751507,1.4422964333102566,0,0,0,1.0010822604038392,-1.0054704390541698,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
-1.1763293650725444,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,1,1.4159295198939994,-0.006968984187542699,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.3817198406234261,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,-1.368562878738107,0.35850791400936316,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.6935931978850194,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,0.3661377590224198,-1.3709473372510763,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0.7131735279041989,2.135203706993054,-0.021783134943751507,-1.1172779428217525,1,0,0,-0.00044761977061602863,1.4051253153341081,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.056233292945266,-0.09612523755919114,-0.021783134943751507,-0.10896076434550651,1,0,0,-1.4168247594352315,-0.0069689841875430454,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.38095026616886746,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,0.7077409500616916,1.2159405517373991,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.9073827341272109,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,0,0,0,1.0010822604038392,-1.0054704390541698,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.011154170144767,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,-0.3670329985636525,1.3570093688759906,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-0.4734006705563291,-0.09612523755919114,-0.021783134943751507,-0.10896076434550651,1,0,0,-1.2270662040597127,-0.7130161339483689,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1.6193403014870569,-0.09612523755919114,-0.021783134943751507,-1.1431322294493487,0,0,1,-1.2270662040597127,-0.7130161339483689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.25335342705560093,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,-0.7086361896029244,1.2159405517373985,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
-0.310657396717249,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,0,0,0,-0.7086361896029244,1.2159405517373985,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.5024346818515638,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,1,0,0,-1.368562878738107,-0.37244588238444915,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.349624096087169,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,0.7077409500616916,1.2159405517373991,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.04539126811379285,-0.09612523755919114,-0.021783134943751507,-0.6260464968974275,0,0,0,1.0010822604038392,-1.0054704390541698,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0.11415603170776878,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,0.7077409500616916,1.2159405517373991,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.3389328766093955,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,-0.00044761977061585516,-1.4190632837091937,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.689772933240913,-0.09612523755919114,-0.021783134943751507,-0.10896076434550651,0,0,0,1.0010822604038392,0.9915324706790843,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.13402140785713942,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,-0.3670329985636515,-1.3709473372510768,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.2669666174721636,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,0.7077409500616916,-1.2298785201124847,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4229731772540769,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,1,-0.7086361896029234,-1.2298785201124849,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
-0.5154235816415386,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,-0.3670329985636525,1.3570093688759906,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.5811321335202251,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,-1.368562878738107,0.35850791400936316,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.7055329986159774,-0.09612523755919114,-0.021783134943751507,-0.8328807899181959,0,0,0,0.7077409500616916,-1.2298785201124847,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0.8613997960956618,12.314075072029139,-0.021783134943751507,1.235462140289488,0,0,0,1.0010822604038392,-1.0054704390541698,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.0837336768571206,-0.09612523755919114,-0.021783134943751507,-0.10896076434550651,1,0,0,-0.3670329985636515,-1.3709473372510768,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1.0508849224435084,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,1,1.367667639196875,-0.37244588238444915,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0805377028396021,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,-0.00044761977061602863,1.4051253153341081,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
-0.727066242925224,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,1,0,0,0.36613775902241935,1.357009368875991,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4214450713964344,-0.09612523755919114,-0.021783134943751507,-0.10896076434550651,1,0,0,0.36613775902241935,1.357009368875991,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-0.199105669109238,-0.09612523755919114,-0.021783134943751507,-0.10896076434550651,1,0,0,0.36613775902241935,1.357009368875991,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.71789760777936,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,1.367667639196875,0.3585079140093637,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.678936429935173,-0.09612523755919114,-0.021783134943751507,-0.10896076434550651,0,0,1,-1.368562878738107,-0.37244588238444915,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.7009486810430454,-0.09612523755919114,-0.021783134943751507,0.8217935542479513,0,0,0,-0.3670329985636525,1.3570093688759906,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.713313290206428,0.856577008429408,-0.021783134943751507,1.183753567034296,0,0,0,-0.7086361896029244,1.2159405517373985,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.9526071407556698,-0.09612523755919114,-0.021783134943751507,-0.6260464968974275,0,0,0,1.0010822604038392,-1.0054704390541698,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
-1.390264185142698,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,1.0010822604038392,-1.0054704390541698,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.8239612025833842,0.5431881117226319,-0.021783134943751507,0.7959392676203553,0,0,0,0.3661377590224198,-1.3709473372510763,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-0.3083652379307808,-0.09612523755919114,-0.021783134943751507,0.9252107007583356,0,0,0,1.367667639196875,0.3585079140093637,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.023997786106775318,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,0,0,1,-1.368562878738107,-0.37244588238444915,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.7475559097011869,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,1.0010822604038392,0.9915324706790843,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.4680523000545758,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,0.3661377590224198,-1.3709473372510763,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.5000027607628665,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,1,1.367667639196875,-0.37244588238444915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.3344883213386924,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,1.0010822604038392,-1.0054704390541698,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.6551055053137296,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,1,1.4159295198939994,-0.006968984187542699,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.7964552971457922,-0.09612523755919114,-0.021783134943751507,0.30470782169603033,1,0,0,1.367667639196875,-0.37244588238444915,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.49937847013627434,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,0,1.367667639196875,0.3585079140093637,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.919467818686131,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,0,0,0,-1.4168247594352315,-0.0069689841875430454,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.1120091567492671,-0.09612523755919114,-0.021783134943751507,-0.6260464968974275,0,0,0,-1.0019774999450717,0.991532470679084,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0.2593260881839465,-0.09612523755919114,-0.021783134943751507,1.183753567034296,0,0,1,-1.0019774999450708,-1.0054704390541704,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.2006337749668849,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,-1.368562878738107,0.35850791400936316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.47784522582702776,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,0,0,0,-0.00044761977061602863,1.4051253153341081,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9912887939953964,-0.09612523755919114,-0.021783134943751507,0.7959392676203553,0,0,0,-1.0019774999450717,0.991532470679084,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.481810774299105,-0.09612523755919114,-0.021783134943751507,-0.005543617835122306,0,0,0,-1.4168247594352315,-0.0069689841875430454,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
-0.9753834447923656,-0.09612523755919114,-0.021783134943751507,-1.1172779428217525,1,0,0,-0.00044761977061602863,1.4051253153341081,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
